image_path,label
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7624.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7625.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7626.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7627.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7628.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7629.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7630.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7631.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7632.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7633.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7634.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7635.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7636.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7637.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7638.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7639.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7640.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7641.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7642.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7643.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7644.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7645.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7646.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7647.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7648.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7649.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7650.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7651.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7652.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7653.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7654.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7655.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7656.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7657.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7658.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7659.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7660.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7661.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7662.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7663.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7664.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7665.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7666.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7667.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7668.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7669.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7670.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7671.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7672.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7673.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7674.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7675.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7676.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7677.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7678.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7679.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7680.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7681.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7682.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7683.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7684.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7685.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7686.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7687.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7688.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7689.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7690.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7691.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7692.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7693.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7694.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7695.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7696.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7697.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7698.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7699.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7700.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7701.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7702.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7703.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7704.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7705.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7706.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7707.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7708.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7709.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7710.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7711.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7712.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7713.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7714.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7715.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7716.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7717.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7718.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7719.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7720.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7721.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7722.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7723.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7724.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7725.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7726.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7727.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7728.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7729.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7730.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7731.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7732.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7733.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7734.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7735.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7736.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7737.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7738.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7739.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7740.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7741.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7742.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7743.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7744.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7745.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7746.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7747.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7748.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7749.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7750.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7751.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7752.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7753.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7754.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7755.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7756.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7757.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7758.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7759.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7760.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7761.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7762.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7763.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7764.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7765.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7766.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7767.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7768.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7769.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7770.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7771.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7772.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7773.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7774.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7775.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7776.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7777.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7778.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7779.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7780.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7781.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7782.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7783.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7784.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7785.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7786.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7787.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7788.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7789.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7790.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7791.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7792.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7793.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7794.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7795.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7796.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7797.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7798.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7799.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7800.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7801.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7802.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7803.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7804.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7805.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7806.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7807.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7808.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7809.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7810.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7811.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7812.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7813.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7814.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7815.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7816.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7817.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7818.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7819.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7820.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7821.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7822.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7823.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7824.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7825.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7826.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7827.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7828.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7829.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7830.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7831.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7832.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7833.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7834.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7835.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7836.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7837.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7838.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7839.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7840.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7841.png,0
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7842.png,1
C:/Users/somal/OneDrive/Desktop/Capstone_Model/algae_bloom_dataset\test\algae_bloom_7843.png,1
